Id	*hcIdx	BaseId	NextInClass	TransLvl	NameStr	MonStatsEx	MonProp	MonType	AI	DescStr	Code	enabled	rangedtype	placespawn	spawn	spawnx	spawny	spawnmode	minion1	minion2	SetBoss	BossXfer	PartyMin	PartyMax	MinGrp	MaxGrp	sparsePopulate	Velocity	Run	Rarity	Level	Level(N)	Level(H)	MonSound	UMonSound	threat	aidel	aidel(N)	aidel(H)	aidist	aidist(N)	aidist(H)	aip1	aip1(N)	aip1(H)	aip2	aip2(N)	aip2(H)	aip3	aip3(N)	aip3(H)	aip4	aip4(N)	aip4(H)	aip5	aip5(N)	aip5(H)	aip6	aip6(N)	aip6(H)	aip7	aip7(N)	aip7(H)	aip8	aip8(N)	aip8(H)	MissA1	MissA2	MissS1	MissS2	MissS3	MissS4	MissC	MissSQ	Align	isSpawn	isMelee	npc	interact	inventory	inTown	lUndead	hUndead	demon	flying	opendoors	boss	primeevil	killable	switchai	noAura	nomultishot	neverCount	petIgnore	deathDmg	genericSpawn	zoo	CannotDesecrate	rightArmItemType	leftArmItemType	canNotUseTwoHandedItems	SendSkills	Skill1	Sk1mode	Sk1lvl	Skill2	Sk2mode	Sk2lvl	Skill3	Sk3mode	Sk3lvl	Skill4	Sk4mode	Sk4lvl	Skill5	Sk5mode	Sk5lvl	Skill6	Sk6mode	Sk6lvl	Skill7	Sk7mode	Sk7lvl	Skill8	Sk8mode	Sk8lvl	Drain	Drain(N)	Drain(H)	coldeffect	coldeffect(N)	coldeffect(H)	ResDm	ResMa	ResFi	ResLi	ResCo	ResPo	ResDm(N)	ResMa(N)	ResFi(N)	ResLi(N)	ResCo(N)	ResPo(N)	ResDm(H)	ResMa(H)	ResFi(H)	ResLi(H)	ResCo(H)	ResPo(H)	DamageRegen	SkillDamage	noRatio	ShieldBlockOverride	ToBlock	ToBlock(N)	ToBlock(H)	Crit	minHP	maxHP	AC	Exp	A1MinD	A1MaxD	A1TH	A2MinD	A2MaxD	A2TH	S1MinD	S1MaxD	S1TH	MinHP(N)	MaxHP(N)	AC(N)	Exp(N)	A1MinD(N)	A1MaxD(N)	A1TH(N)	A2MinD(N)	A2MaxD(N)	A2TH(N)	S1MinD(N)	S1MaxD(N)	S1TH(N)	MinHP(H)	MaxHP(H)	AC(H)	Exp(H)	A1MinD(H)	A1MaxD(H)	A1TH(H)	A2MinD(H)	A2MaxD(H)	A2TH(H)	S1MinD(H)	S1MaxD(H)	S1TH(H)	El1Mode	El1Type	El1Pct	El1MinD	El1MaxD	El1Dur	El1Pct(N)	El1MinD(N)	El1MaxD(N)	El1Dur(N)	El1Pct(H)	El1MinD(H)	El1MaxD(H)	El1Dur(H)	El2Mode	El2Type	El2Pct	El2MinD	El2MaxD	El2Dur	El2Pct(N)	El2MinD(N)	El2MaxD(N)	El2Dur(N)	El2Pct(H)	El2MinD(H)	El2MaxD(H)	El2Dur(H)	El3Mode	El3Type	El3Pct	El3MinD	El3MaxD	El3Dur	El3Pct(N)	El3MinD(N)	El3MaxD(N)	El3Dur(N)	El3Pct(H)	El3MinD(H)	El3MaxD(H)	El3Dur(H)	TreasureClass	TreasureClassChamp	TreasureClassUnique	TreasureClassQuest	TreasureClassDesecrated	TreasureClassDesecratedChamp	TreasureClassDesecratedUnique	TreasureClass(N)	TreasureClassChamp(N)	TreasureClassUnique(N)	TreasureClassQuest(N)	TreasureClassDesecrated(N)	TreasureClassDesecratedChamp(N)	TreasureClassDesecratedUnique(N)	TreasureClass(H)	TreasureClassChamp(H)	TreasureClassUnique(H)	TreasureClassQuest(H)	TreasureClassDesecrated(H)	TreasureClassDesecratedChamp(H)	TreasureClassDesecratedUnique(H)	TCQuestId	TCQuestCP	SplEndDeath	SplGetModeChart	SplEndGeneric	SplClientEnd	*eol		
shadowmaster	418	shadowmaster		0	Shadow Master	shadowmaster			ShadowMaster		k9	1													1	1				0				shadow	shadow	11	15	8	0				20	10	10	20	36	36	60	60	60													279											1	1	1			1	1					1			1	1			1										Fists of Fire	seq_swtigerfist	1	Blade Fury	seq_swbladefury	1	Blades of Ice	seq_swtigerfist	1	Dragon Claw	seq_swtigerfist	1	Dragon Flight	seq_swdragonflight	1	Claws of Thunder	seq_swtigerfist	1	Attack	A2	1							-50	-50	-50	20	20	10	10	10	10	60	30	10	10	10	10	60	50	30	30	30	10	2		1		50	50	50		376	376	196		0	0	163	0	0	163				1504	1504	784		0	0	972	0	0	972				1176		0	0	1938	0	0	1938																																																																								1			0		
druidhawk	419	druidhawk		0	Druid Hawk	druidhawk	druidhawk		Raven		hk	1													1	1		11	24	0				raven	raven		15	8	0				10	10	10	6	6	6	2	2	2	95	95	95	35	35	35																		1	1					1				1	1			1	1			1										Raven	NU	0																									-50	-50	-50	30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	2	Raven	1					5	26	26	25											104	104	100											150																																																																																		0		
spiritwolf	420	spiritwolf	fenris	0	Druid Spirit Wolf	spiritwolf			DruidWolf		wf	1													1	1		6	13	0				wolf	wolf	10	15	8	0				22	22	22	20	20	20	14	14	14	20	20	20	26	26	26																		1	1	1				1					1			1	1			1										Teleport 2	S1	1																						100	100	100	-50	-50	-50	30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	4	Summon Spirit Wolf	1					5	130	130	67				50							520	520	268				200							402				300																																																																														0		
fenris	421	spiritwolf		1	Druid Fenris	fenris			DruidWolf		wf	1													1	1		6	13	0				wolf	wolf	10	15	8	0				22	22	22	20	20	20	25	25	25	24	24	24	30	30	30																		1	1	1				1					1			1	1			1										fenris rage	A1	1	Teleport 2	S1	1																			100	100	100	-50	-50	-50	30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	4	Summon Fenris	1					5	216	216	116				150							864	864	464				600							696				900																																																																														0		
spiritofbarbs	422	spiritofbarbs	heartofwolverine	0	Spirit of Barbs	spiritofbarbs			Totem		x4	1													1	1		7	9	0				druidspirit	druidspirit	1	15	8	0				20	20	20	30	30	30	30	30	30	20	20	20	0	0	0																		1	1					1				1				1	1			1																																					-50	-50	-50	76	76	38	38	38	105	38	50	38	38	38	150	305	305	305	305	305	150	3		1						350	350	196											1700	1700	784											1176																																																																																		0		
heartofwolverine	423	spiritofbarbs	oaksage	1	Heart of Wolverine	heartofwolverine			Totem		x3	1													1	1		7	9	0				druidspirit	druidspirit	1	15	8	0				20	20	20	30	30	30	30	30	30	20	20	20	0	0	0																		1	1					1				1				1	1			1																																					-50	-50	-50	76	76	38	38	38	105	38	50	38	38	38	150	305	305	305	305	305	150	3		1						350	350	123											1700	1700	492											738																																																																																		0		
oaksage	424	spiritofbarbs		2	Oak Sage	oaksage			Totem		xw	1													1	1		7	9	0				druidspirit	druidspirit	1	15	8	0				20	20	20	30	30	30	30	30	30	20	20	20	0	0	0																		1	1					1				1				1	1			1																																					-50	-50	-50	76	76	38	38	38	105	38	50	38	38	38	150	305	305	305	305	305	150	3		1						350	350	49											1700	1700	196											294																																																																																		0		
plaguepoppy	425	plaguepoppy		0	Druid Plague Poppy	plaguepoppy			Vines		k9	1													1	1		8	10	0							15	8	0				100	100	100	20	20	20	25	25	25	10	10	10	35	35	35																		1	1	1				1								1				1										Vine Attack	S1	1																									-50	-50	-50	30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	3		1						50	50	25											200	200	100											150																																																																																		0		
cycleoflife	426	cycleoflife		0	Druid Cycle of Life	cycleoflife			CycleOfLife		k9	1													1	1		8	10	0							15	8	0				50	50	50	20	20	20	25	25	25	10	10	10	35	35	35																		1	1	1				1								1				1										CorpseCycler	S1	1																									-50	-50	-50	30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	3		1					5	95	95	92											380	380	368											552																																																																																		0		
vinecreature	427	vinecreature		0	Vine Creature	vinecreature			CycleOfLife		k9	1													1	1		8	10	0							15	8	0				50	50	50	20	20	20	25	25	25	10	10	10	35	35	35																		1	1	1				1								1				1										VineCycler	S1	1																									-50	-50	-50	30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	3		1					5	165	165	165											660	660	660											990																																																																																		0		
druidbear	428	druidbear		0	Druid Bear	druidbear			DruidBear		b7	1													1	1		6	12	0				bear	bear	11	15	8	0				15	15	15	40	40	40	50	50	50	0	0	0	0	0	0																		1	1					1					1			1	1			1										BearSmite	seq_bearsmite	1																						100	100	100	-50	-50	-50	30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	5	Summon Grizzly	1					5	750	750	245				300							2600	2600	980				1200							1470				1800																																																																														0		
eagle	429	eagle		0	Eagleexp	eagle			Idle		eg	1													1	1		7	9	0				foulcrow	foulcrow		15	8	0																																				1	1					1				1				1	1																																					100	100	100	-50	-50	-50	30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	2		1		48	48	48	5	36	58	95		4	14	93							460	736	408		16	60	552							660		30	120	1098																																																																														0		
wolf	430	wolf		0	Wolf	wolf			NecroPet		40	1													1	1		10	12	0				werewolf	werewolf	14	15	8	0																																				1	1					1								1	1																																					100	100	100	-50	-50	-50	30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	2		1		8	8	8	5	16	25	37		2	6	14	2	6	14				184	296	160		8	24	80	8	24	80				258		12	42	162	12	42	162																																																																											0		
bear	431	bear		0	Bear	bear			NecroPet		TG	1													1	1		10	12	0				werebear	werebear	14	15	8	0																																				1	1					1								1	1																																					100	100	100	-50	-50	-50	30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	2		1						12	19	30		1	5	28							136	216	132		4	20	160							210		12	42	318																																																																														0		
barricadedoor1	432	barricadedoor1	barricadedoor2	0	Barricade Door	barricadedoor1			Idle		AJ	1													1	1				0	39	35	67	barricadedoor	barricadedoor	6	15	8	0																																					1													1				1																																								30	30	10	10	75	158	10	30	10	10	75	158	75	50	30	30	99	158									95	152	88											600	800	140											210																																																																																		0		
barricadedoor2	433	barricadedoor1		1	Barricade Door	barricadedoor2			Idle		AG	1													1	1				0	39	35	67	barricadedoor	barricadedoor	6	15	8	0																																					1													1				1																																								30	30	10	10	75	158	10	30	10	10	75	158	75	50	30	30	99	158									95	152	88											600	800	140											210																																																																																		0		
prisondoor	434	prisondoor		0	Prison Door	prisondoor			Idle		2Q	1													1	1				0	39	35	67			6	15	8	0																																					1													1				1																																								76	76	38	38	38	158	38	50	38	38	38	158	38	50	38	38	99	158									49	95	88											200	380	120											180																																																																																		0		
barricadetower	435	barricadetower		0	Barricade Tower	barricadetower		construct	SiegeTower		ac	1													1	1				0	23	35	67	guardtower	guardtower	6	15	8	0			46	40	40	40																															1													1																																												30	30	10	10	75	158	10	30	10	10	75	158	113	50	165	30	99	158									385	576	88											2800	3200	140											210																																																																														2				0		
reanimatedhorde1	436	reanimatedhorde1	reanimatedhorde2	0	RotWalker	reanimatedhorde1		zombie	ReanimatedHorde		re	1													2	4		2	8	2	47	61	81	reanimatedhorde	reanimatedhorde	10	15	7	0			46	30	45	55	20	15	12	12	15	18	20	25	30	20	25	25	65	65	65	25	22	19	30	22	15										1	1					1							1	1													Self-resurrect	S1	1	Charge	seq_reanimatedcharge	1																			100	75	66	-50	-33	-25	30	30	10	10	10	105	10	30	10	10	10	105	75	50	30	50	173	105	2				45	45	45	5	115	171	107	128	31	86	139	31	86	93				440	540	280	105	280	440	540	240	480	400				420	630	420	660	810	360	720	600																																																Act 5 H2H A	Act 5 Champ A	Act 5 Unique A					Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0		
reanimatedhorde2	437	reanimatedhorde1	reanimatedhorde3	1	ReanimatedHorde	reanimatedhorde2		zombie	ReanimatedHorde		re	1													2	4		2	8	2	50	62	82	reanimatedhorde	reanimatedhorde	10	15	7	0			46	40	55	65	20	15	12	12	15	18	25	30	35	25	25	25	65	65	65	25	22	19	30	22	15										1	1					1							1	1							1						Self-resurrect	S1	1	Charge	seq_reanimatedcharge	1																			100	75	66	-50	-33	-25	30	30	10	10	10	120	10	30	10	10	10	120	75	50	30	50	173	120	2				47	47	47	5	114	171	107	135	34	86	138	34	86	93				440	540	280	105	280	440	540	240	480	400				420	630	420	660	810	360	720	600																																																Act 5 H2H B	Act 5 Champ A	Act 5 Unique A					Act 5 (N) H2H B	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B			Act 5 (H) Champ B Desecrated	Act 5 (H) Unique B Desecrated							0		
reanimatedhorde3	438	reanimatedhorde1	reanimatedhorde4	2	ProwlingDead	reanimatedhorde3		zombie	ReanimatedHorde		re	1													2	4		3	8	2	53	63	83	reanimatedhorde	reanimatedhorde	10	15	7	0			46	50	65	70	20	15	12	12	15	18	25	35	40	25	25	25	65	65	65	25	22	19	30	22	15										1	1					1							1	1							1						Self-resurrect	S1	1	Charge	seq_reanimatedcharge	1																			100	75	66	-50	-33	-25	30	30	10	10	10	135	10	30	10	10	10	135	75	50	30	50	173	135	2				50	50	50	5	114	171	107	143	32	87	139	32	87	93				440	540	280	105	280	440	540	240	480	400				420	630	420	660	810	360	720	600																																																Act 5 H2H B	Act 5 Champ B	Act 5 Unique B					Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B					Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B			Act 5 (H) Champ B Desecrated	Act 5 (H) Unique B Desecrated							0		
reanimatedhorde4	439	reanimatedhorde1	reanimatedhorde5	3	UnholyCorpse	reanimatedhorde4		zombie	ReanimatedHorde		re	1													2	4		3	8	2	60	64	84	reanimatedhorde	reanimatedhorde	10	15	7	0			46	60	70	80	20	15	12	12	15	18	30	40	40	30	30	30	65	65	65	25	22	19	30	22	15										1	1					1							1	1							1						Self-resurrect	S1	1	Charge	seq_reanimatedcharge	1																			100	75	66	-50	-33	-25	20	20	75	10	10	105	30	30	75	10	10	150	75	50	75	50	75	150	2				50	50	50	5	114	171	107	164	33	89	138	33	89	93				440	540	280	105	280	440	540	240	480	400				420	630	420	660	810	360	720	600																																																Act 5 H2H C	Act 5 Champ C	Act 5 Unique C					Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C					Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C			Act 5 (H) Champ C Desecrated	Act 5 (H) Unique C Desecrated							0		
reanimatedhorde5	440	reanimatedhorde1	reanimatedhorde6	4	DefiledWarrior	reanimatedhorde5		zombie	ReanimatedHorde		re	1													2	4		4	8	2	63	65	85	reanimatedhorde	reanimatedhorde	10	15	7	0			46	70	80	85	20	15	12	12	15	18	35	45	45	35	35	35	65	65	65	25	22	19	30	22	15										1	1					1							1	1							1						Self-resurrect	S1	1	Charge	seq_reanimatedcharge	1																			100	75	66	-50	-33	-25	30	30	10	10	10	105	10	100	10	10	10	150	75	300	30	50	75	150	2				50	50	50	5	114	170	107	173	35	89	138	35	89	93				440	540	280	105	280	440	540	240	480	400				420	630	420	660	810	360	720	600																																																Act 5 H2H C	Act 5 Champ C	Act 5 Unique C					Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C					Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C			Act 5 (H) Champ C Desecrated	Act 5 (H) Unique C Desecrated							0		
siegebeast1	441	siegebeast1	siegebeast2	0	Siege Beast	siegebeast1		siegebeast	SiegeBeast		ox	1							imp1		1		3	4	1	1		4	10	1	56	59	81	siegebeast	siegebeast	10	15	7	0			46	25	25	25	50	60	65	1	2	3	15	15	15	1	2	3	50	50	50	100	100	100													1	1												1	1					1								Siege Beast Stomp	A2	1	Charge	seq_siegebeastcharge	1																			100	100	100	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	75	50	165	50	75	10	2				50	50	50	5	379	379	88	287	92	122	251							1440	1680	360	260	560	880	680							540	1560	840	1320	1020																																																			Act 5 H2H C	Act 5 Champ C	Act 5 Unique C					Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C					Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0		
siegebeast2	442	siegebeast1	siegebeast3	1	CrushBiest	siegebeast2		siegebeast	SiegeBeast		ox	1							imp2		1		3	4	1	1		4	11	1	57	60	81	siegebeast	siegebeast	10	15	7	0			46	25	25	25	50	65	70	1	2	4	15	15	15	1	2	4	50	50	50	100	100	100													1	1												1	1					1								Siege Beast Stomp	A2	2	Charge	seq_siegebeastcharge	2																			100	100	100	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	75	50	173	50	75	10	2				50	50	50	5	379	379	88	295	88	121	251							1440	1680	360	260	560	880	680							540	1560	840	1320	1020																																																			Act 5 H2H C	Act 5 Champ C	Act 5 Unique C					Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C					Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B			Act 5 (H) Champ B Desecrated	Act 5 (H) Unique B Desecrated							0		
siegebeast3	443	siegebeast1	siegebeast4	2	BloodBringer	siegebeast3		siegebeast	SiegeBeast		ox	1							imp3		1		3	4	1	1		5	12	1	57	60	81	siegebeast	siegebeast	10	15	7	0			46	25	25	25	50	70	75	1	3	4	15	15	15	1	2	4	50	50	50	100	100	100													1	1												1	1					1								Siege Beast Stomp	A2	3	Charge	seq_siegebeastcharge	3																			100	100	100	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	75	50	113	50	173	10	2				50	50	50	5	379	379	88	295	88	121	251							1440	1680	360	260	560	880	680							540	1560	840	1320	1020																																																			Act 5 H2H C	Act 5 Champ C	Act 5 Unique C					Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C					Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B			Act 5 (H) Champ B Desecrated	Act 5 (H) Unique B Desecrated							0		
siegebeast4	444	siegebeast1	siegebeast5	3	GoreBearer	siegebeast4		siegebeast	SiegeBeast		ox	1							imp4		1		3	4	1	1		6	13	1	57	63	84	siegebeast	siegebeast	10	15	7	0			46	25	25	25	50	75	80	1	3	5	15	15	15	1	3	4	50	50	50	100	100	100													1	1												1	1					1								Siege Beast Stomp	A2	4	Charge	seq_siegebeastcharge	5																			100	100	100	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	75	50	113	50	173	10	2				50	50	50	5	379	379	88	295	88	121	251							1440	1680	360	260	560	880	680							540	1560	840	1320	1020																																																			Act 5 H2H C	Act 5 Champ C	Act 5 Unique C					Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C					Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C			Act 5 (H) Champ C Desecrated	Act 5 (H) Unique C Desecrated							0		
siegebeast5	445	siegebeast1		4	DeamonSteed	siegebeast5		siegebeast	SiegeBeast		ox	1							imp5		1		3	4	1	1		7	15	1	57	64	85	siegebeast	siegebeast	10	15	7	0			46	25	25	25	50	80	85	1	3	5	15	15	15	1	3	5	50	50	50	100	100	100													1	1												1	1													Siege Beast Stomp	A2	5	Charge	seq_siegebeastcharge	7																			100	100	100	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	75	50	113	50	173	10	2				50	50	50	5	379	379	88	295	88	121	251							1440	1680	360	260	560	880	680							540	1560	840	1320	1020																																																			Act 5 H2H C	Act 5 Champ C	Act 5 Unique C					Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C					Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C			Act 5 (H) Champ C Desecrated	Act 5 (H) Unique C Desecrated							0		
snowyeti1	446	snowyeti1	snowyeti2	0	SnowYeti1	snowyeti1		snowyeti	Brute		io	1													3	4		6	11	1	60	61	82	brute	brute	10	15	7	0			46				0	0	0	90	90	94	40	50	50																						1	1												1	1																																					100	100	100	-20	-15	-10	30	30	10	10	113	10	38	30	10	10	128	10	60	50	30	38	173	10	2				50	50	50	5	190	227	107	198	33	89	138	45	97	93				620	840	340	110	260	460	380	300	440	340				510	660	390	690	570	450	660	510						A1	32	48	50	100	150	200	50	100	300	400	50	A2	cold	33				33	132	220	50	33	198	330	75																	Act 5 H2H A	Act 5 Champ A	Act 5 Unique A					Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0		
snowyeti2	447	snowyeti1	snowyeti3	1	SnowYeti2	snowyeti2		snowyeti	Brute		io	1													3	4		7	9	1	62	61	83	brute	brute	10	15	7	0			46				0	0	0	90	91	95	40	40	40																						1	1												1	1																																					100	100	100	-20	-15	-10	30	30	10	10	113	10	38	30	10	10	128	10	60	50	30	38	173	10	2				50	50	50	5	190	228	107	204	31	85	138	43	97	93				620	840	340	110	260	460	380	300	440	340				510	660	390	690	570	450	660	510						A1	46	61	100	100	150	200	100	100	300	400	100	A2	cold	33				33	132	220	50	33	198	330	75																	Act 5 H2H B	Act 5 Champ B	Act 5 Unique B					Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B					Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B			Act 5 (H) Champ B Desecrated	Act 5 (H) Unique B Desecrated							0		
snowyeti3	448	snowyeti1	snowyeti4	2	SnowYeti3	snowyeti3		snowyeti	Brute		io	1													3	4		8	10	1	63	62	84	brute	brute	10	15	7	0			46				0	0	0	90	92	96	40	30	30																						1	1												1	1																																					100	100	100	-15	-10	-5	30	30	10	10	113	10	10	30	10	10	128	10	60	50	30	38	173	10	2				50	50	50	5	190	227	107	209	35	89	138	43	97	93				620	840	340	110	260	460	380	300	440	340				510	660	390	690	570	450	660	510						A1	61	76	150	100	150	200	150	100	300	400	150																															Act 5 H2H C	Act 5 Champ C	Act 5 Unique C					Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C					Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B			Act 5 (H) Champ B Desecrated	Act 5 (H) Unique B Desecrated							0		
snowyeti4	449	snowyeti1		3	SnowYeti4	snowyeti4		snowyeti	Brute		io	1													3	4		8	10	1	65	63	85	brute	brute	10	15	7	0			46				0	0	0	90	93	97	40	60	60																						1	1												1	1																																					100	100	100	-15	-10	-5	30	30	10	10	113	10	10	30	10	10	128	10	60	50	30	38	173	10	2				50	50	50	5	189	228	107	215	34	86	138	41	97	92				620	840	340	110	260	460	380	300	440	340				510	660	390	690	570	450	660	510						A1	74	88	200	100	150	200	200	100	300	400	200																															Act 5 H2H C	Act 5 Champ C	Act 5 Unique C					Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C					Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C			Act 5 (H) Champ C Desecrated	Act 5 (H) Unique C Desecrated							0		
wolfrider1	450	wolfrider1	wolfrider2	0	WolfRider1	wolfrider1			Idle		wr														3	4		2	4	2																																																																																																							30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	2																																																																																									Act 5 H2H A	Act 5 Champ A	Act 5 Unique A					Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A					Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A			Act 5 (H) Champ A Desecrated	Act 5 (H) Unique A Desecrated							0		
